type,code,name,ISIN,start,market,group,CFI
上櫃認購(售)權證,70005X,精華元大66展02,TW16Z70005X5,2016/12/19,上櫃,,RWSCCE
上櫃認購(售)權證,70006X,良維元大6C展02,TW17Z70006X2,2017/06/19,上櫃,,RWSCCE
上櫃認購(售)權證,700576,三貝德凱基8A購01,TW18Z7005762,2018/10/19,上櫃,,RWSCCA
上櫃認購(售)權證,700577,大中凱基8A購01,TW18Z7005770,2018/10/19,上櫃,,RWSCCA
上櫃認購(售)權證,700587,碩禾凱基8A購01,TW18Z7005879,2018/10/19,上櫃,,RWSCCA
上櫃認購(售)權證,700636,三貝德凱基8A購02,TW18Z7006364,2018/10/24,上櫃,,RWSCCA
上櫃認購(售)權證,700820,大宇資國泰8B購01,TW18Z7008204,2018/11/02,上櫃,,RWSCCA
上櫃認購(售)權證,701189,中美晶國泰8B購01,TW18Z7011893,2018/11/29,上櫃,,RWSCCA
上櫃認購(售)權證,701389,VHQ中信8A購01,TW18Z7013899,2018/12/13,上櫃,,RWSCCE
上櫃認購(售)權證,701533,VHQ中信8A購02,TW18Z7015332,2018/12/24,上櫃,,RWSCCE
上櫃認購(售)權證,701557,環球晶中信8B購01,TW18Z7015571,2018/12/26,上櫃,,RWSCCE
上櫃認購(售)權證,701782,合晶元大8A購03,TW19Z7017823,2019/01/11,上櫃,,RWSCCA
上櫃認購(售)權證,701783,牧德元大8A購01,TW19Z7017831,2019/01/11,上櫃,,RWSCCA
上櫃認購(售)權證,701795,金可凱基8A購01,TW19Z7017955,2019/01/14,上櫃,,RWSCCA
上櫃認購(售)權證,701800,良維元大8A購01,TW19Z7018003,2019/01/14,上櫃,,RWSCCA
上櫃認購(售)權證,701833,譜瑞凱基8A購01,TW19Z7018334,2019/01/16,上櫃,,RWSCCA
上櫃認購(售)權證,701841,雙鴻兆豐8A購01,TW19Z7018417,2019/01/16,上櫃,,RWSCCA
上櫃認購(售)權證,701881,VHQ凱基8A購01,TW19Z7018813,2019/01/18,上櫃,,RWSCCA
上櫃認購(售)權證,701884,皇田凱基8A購01,TW19Z7018847,2019/01/18,上櫃,,RWSCCA
上櫃認購(售)權證,701885,泰博凱基8A購01,TW19Z7018854,2019/01/18,上櫃,,RWSCCA
上櫃認購(售)權證,701893,先豐元大8A購01,TW19Z7018938,2019/01/18,上櫃,,RWSCCA
上櫃認購(售)權證,701918,旺矽凱基8A購01,TW19Z7019183,2019/01/21,上櫃,,RWSCCA
上櫃認購(售)權證,701919,金可凱基8A購02,TW19Z7019191,2019/01/21,上櫃,,RWSCCA
上櫃認購(售)權證,701943,合晶凱基8A購01,TW19Z7019431,2019/01/22,上櫃,,RWSCCA
上櫃認購(售)權證,701984,牧德凱基8A購01,TW19Z7019845,2019/01/24,上櫃,,RWSCCA
上櫃認購(售)權證,701985,直得凱基8A購01,TW19Z7019852,2019/01/24,上櫃,,RWSCCA
上櫃認購(售)權證,701986,晶焱凱基8A購01,TW19Z7019860,2019/01/24,上櫃,,RWSCCA
上櫃認購(售)權證,701992,同致凱基8A購01,TW19Z7019928,2019/01/25,上櫃,,RWSCCA
上櫃認購(售)權證,701994,牧德凱基8A購02,TW19Z7019944,2019/01/25,上櫃,,RWSCCA
上櫃認購(售)權證,702018,大宇資凱基8A購01,TW19Z7020181,2019/01/28,上櫃,,RWSCCA
上櫃認購(售)權證,702038,中光電台新97購01,TW19Z7020389,2019/01/28,上櫃,,RWSCCE
上櫃認購(售)權證,702039,群聯台新97購01,TW19Z7020397,2019/01/28,上櫃,,RWSCCE
上櫃認購(售)權證,702042,牧德元大8A購02,TW19Z7020421,2019/01/28,上櫃,,RWSCCA
上櫃認購(售)權證,702071,美琪瑪凱基8A購01,TW19Z7020710,2019/01/30,上櫃,,RWSCCA
上櫃認購(售)權證,702082,合晶元大8A購04,TW19Z7020827,2019/01/30,上櫃,,RWSCCA
上櫃認購(售)權證,702097,昇達科國泰8A購01,TW19Z7020975,2019/02/11,上櫃,,RWSCCA
上櫃認購(售)權證,702102,牧德元大8B購01,TW19Z7021023,2019/02/11,上櫃,,RWSCCA
上櫃認購(售)權證,702103,金可元大8A購01,TW19Z7021031,2019/02/11,上櫃,,RWSCCA
上櫃認購(售)權證,702110,伍豐國泰8A購01,TW19Z7021106,2019/02/12,上櫃,,RWSCCA
上櫃認購(售)權證,702111,昂寶國泰8A購01,TW19Z7021114,2019/02/12,上櫃,,RWSCCA
上櫃認購(售)權證,702112,宣德國泰8A購01,TW19Z7021122,2019/02/12,上櫃,,RWSCCA
上櫃認購(售)權證,702113,原相國泰8A購01,TW19Z7021130,2019/02/12,上櫃,,RWSCCA
上櫃認購(售)權證,702114,聯亞台新8A購01,TW19Z7021148,2019/02/12,上櫃,,RWSCCE
上櫃認購(售)權證,702116,大江凱基8B購01,TW19Z7021163,2019/02/12,上櫃,,RWSCCA
上櫃認購(售)權證,702131,立端國泰8A購01,TW19Z7021312,2019/02/13,上櫃,,RWSCCA
上櫃認購(售)權證,702132,兆利國泰8A購01,TW19Z7021320,2019/02/13,上櫃,,RWSCCA
上櫃認購(售)權證,702133,岳豐國泰8A購01,TW19Z7021338,2019/02/13,上櫃,,RWSCCA
上櫃認購(售)權證,702136,大江凱基8B購02,TW19Z7021361,2019/02/13,上櫃,,RWSCCA
上櫃認購(售)權證,702156,同致凱基8B購01,TW19Z7021569,2019/02/14,上櫃,,RWSCCA
上櫃認購(售)權證,702161,頎邦凱基8B購01,TW19Z7021619,2019/02/14,上櫃,,RWSCCA
上櫃認購(售)權證,702166,神盾元大8A購01,TW19Z7021668,2019/02/18,上櫃,,RWSCCA
上櫃認購(售)權證,702180,昂寶中信8A購01,TW19Z7021809,2019/02/15,上櫃,,RWSCCE
上櫃認購(售)權證,702182,大江凱基8B購03,TW19Z7021825,2019/02/15,上櫃,,RWSCCA
上櫃認購(售)權證,702188,智擎國泰8A購01,TW19Z7021882,2019/02/15,上櫃,,RWSCCA
上櫃認購(售)權證,702189,環宇國泰8A購01,TW19Z7021890,2019/02/15,上櫃,,RWSCCA
上櫃認購(售)權證,702203,大中永昌8A購01,TW19Z7022039,2019/02/19,上櫃,,RWSCCE
上櫃認購(售)權證,702204,昂寶永昌8A購01,TW19Z7022047,2019/02/19,上櫃,,RWSCCE
上櫃認購(售)權證,702207,宣德元大8A購01,TW19Z7022070,2019/02/15,上櫃,,RWSCCA
上櫃認購(售)權證,702213,穩懋統一8A購01,TW19Z7022138,2019/02/18,上櫃,,RWSCCA
上櫃認購(售)權證,702215,昂寶富邦8A購01,TW19Z7022153,2019/02/18,上櫃,,RWSCCA
上櫃認購(售)權證,702257,凱美群益8A購01,TW19Z7022575,2019/02/19,上櫃,,RWSCCA
上櫃認購(售)權證,702260,信昌電國泰8A購01,TW19Z7022609,2019/02/19,上櫃,,RWSCCA
上櫃認購(售)權證,702261,譜瑞富邦8A購01,TW19Z7022617,2019/02/19,上櫃,,RWSCCA
上櫃認購(售)權證,702266,牧德元大8B購02,TW19Z7022666,2019/02/19,上櫃,,RWSCCA
上櫃認購(售)權證,702267,聯亞元大8A購01,TW19Z7022674,2019/02/19,上櫃,,RWSCCA
上櫃認購(售)權證,702301,保瑞國泰8A購01,TW19Z7023011,2019/02/20,上櫃,,RWSCCA
上櫃認購(售)權證,702302,精測國泰8A購01,TW19Z7023029,2019/02/20,上櫃,,RWSCCA
上櫃認購(售)權證,702303,環球晶國泰8A購01,TW19Z7023037,2019/02/20,上櫃,,RWSCCA
上櫃認購(售)權證,702304,環球晶國泰8B購01,TW19Z7023045,2019/02/20,上櫃,,RWSCCA
上櫃認購(售)權證,702305,信昌電富邦8A購01,TW19Z7023052,2019/02/20,上櫃,,RWSCCA
上櫃認購(售)權證,702308,由田元大8B購01,TW19Z7023086,2019/02/20,上櫃,,RWSCCA
上櫃認購(售)權證,702310,牧德元大8A購04,TW19Z7023102,2019/02/20,上櫃,,RWSCCA
上櫃認購(售)權證,702311,信昌電元大8A購01,TW19Z7023110,2019/02/20,上櫃,,RWSCCA
上櫃認購(售)權證,702322,三貝德中信8A購01,TW19Z7023227,2019/02/21,上櫃,,RWSCCE
上櫃認購(售)權證,702323,合晶統一8A購01,TW19Z7023235,2019/02/21,上櫃,,RWSCCA
上櫃認購(售)權證,702333,牧德凱基8B購01,TW19Z7023334,2019/02/21,上櫃,,RWSCCA
上櫃認購(售)權證,702334,金可凱基8B購01,TW19Z7023342,2019/02/21,上櫃,,RWSCCA
上櫃認購(售)權證,702335,譜瑞凱基8B購01,TW19Z7023359,2019/02/21,上櫃,,RWSCCA
上櫃認購(售)權證,702340,環宇群益8A購01,TW19Z7023409,2019/02/21,上櫃,,RWSCCA
上櫃認購(售)權證,702397,環球晶中信8A購02,TW19Z7023979,2019/02/25,上櫃,,RWSCCE
上櫃認購(售)權證,702412,三貝德國泰8A購01,TW19Z7024126,2019/02/25,上櫃,,RWSCCA
上櫃認購(售)權證,702413,蜜望實國泰8A購01,TW19Z7024134,2019/02/25,上櫃,,RWSCCA
上櫃認購(售)權證,702436,緯軟群益8B購01,TW19Z7024365,2019/02/26,上櫃,,RWSCCA
上櫃認購(售)權證,702444,牧德元大8A購05,TW19Z7024449,2019/02/26,上櫃,,RWSCCA
上櫃認購(售)權證,702445,宣德元大8B購01,TW19Z7024456,2019/02/26,上櫃,,RWSCCA
上櫃認購(售)權證,702466,牧德元大8B購03,TW19Z7024662,2019/02/27,上櫃,,RWSCCA
上櫃認購(售)權證,702471,力旺國泰8A購01,TW19Z7024712,2019/02/27,上櫃,,RWSCCA
上櫃認購(售)權證,702487,牧德國泰8B購01,TW19Z7024878,2019/03/04,上櫃,,RWSCCA
上櫃認購(售)權證,702488,環球晶國泰8B購02,TW19Z7024886,2019/03/04,上櫃,,RWSCCA
上櫃認購(售)權證,702491,頎邦富邦8B購01,TW19Z7024910,2019/03/04,上櫃,,RWSCCA
上櫃認購(售)權證,702505,信昌電元大8C購02,TW19Z7025057,2019/03/05,上櫃,,RWSCCA
上櫃認購(售)權證,702517,穩懋中信8B購01,TW19Z7025172,2019/03/06,上櫃,,RWSCCE
上櫃認購(售)權證,702526,立端國泰8B購01,TW19Z7025263,2019/03/06,上櫃,,RWSCCA
上櫃認購(售)權證,702567,大宇資元大8B購01,TW19Z7025677,2019/03/07,上櫃,,RWSCCA
上櫃認購(售)權證,702609,宣德凱基8A購01,TW19Z7026097,2019/03/11,上櫃,,RWSCCA
上櫃認購(售)權證,702615,晶焱國泰8B購01,TW19Z7026154,2019/03/11,上櫃,,RWSCCA
上櫃認購(售)權證,702618,中美晶群益8C購01,TW19Z7026188,2019/03/11,上櫃,,RWSCCA
上櫃認購(售)權證,702619,合晶群益8C購01,TW19Z7026196,2019/03/11,上櫃,,RWSCCA
上櫃認購(售)權證,702620,金可群益8C購01,TW19Z7026204,2019/03/11,上櫃,,RWSCCA
上櫃認購(售)權證,702624,合晶元大8B購01,TW19Z7026246,2019/03/11,上櫃,,RWSCCA
上櫃認購(售)權證,702634,環球晶永昌8C購01,TW19Z7026345,2019/03/12,上櫃,,RWSCCE
上櫃認購(售)權證,702639,泰博中信8B購01,TW19Z7026394,2019/03/12,上櫃,,RWSCCE
上櫃認購(售)權證,702641,晶焱凱基8A購02,TW19Z7026410,2019/03/12,上櫃,,RWSCCA
上櫃認購(售)權證,702646,泰博群益8C購01,TW19Z7026469,2019/03/12,上櫃,,RWSCCA
上櫃認購(售)權證,702655,合晶國票8B購01,TW19Z7026550,2019/03/12,上櫃,,RWSCCA
上櫃認購(售)權證,702659,VHQ國泰8B購01,TW19Z7026592,2019/03/12,上櫃,,RWSCCA
上櫃認購(售)權證,702660,緯軟國泰8B購01,TW19Z7026600,2019/03/12,上櫃,,RWSCCA
上櫃認購(售)權證,702661,大宇資元大8C購01,TW19Z7026618,2019/03/12,上櫃,,RWSCCA
上櫃認購(售)權證,702672,中美晶群益8C購02,TW19Z7026725,2019/03/13,上櫃,,RWSCCA
上櫃認購(售)權證,702673,牧德群益8C購01,TW19Z7026733,2019/03/13,上櫃,,RWSCCA
上櫃認購(售)權證,702674,金可群益8C購02,TW19Z7026741,2019/03/13,上櫃,,RWSCCA
上櫃認購(售)權證,702675,智擎群益8C購01,TW19Z7026758,2019/03/13,上櫃,,RWSCCA
上櫃認購(售)權證,702677,邦特中信8A購01,TW19Z7026774,2019/03/13,上櫃,,RWSCCE
上櫃認購(售)權證,702694,皇田國泰8A購01,TW19Z7026949,2019/03/13,上櫃,,RWSCCA
上櫃認購(售)權證,702700,由田元富8A購01,TW19Z7027004,2019/03/14,上櫃,,RWSCCA
上櫃認購(售)權證,702701,大宇資元大8A購02,TW19Z7027012,2019/03/14,上櫃,,RWSCCA
上櫃認購(售)權證,702702,信昌電元大8C購03,TW19Z7027020,2019/03/14,上櫃,,RWSCCA
上櫃認購(售)權證,702705,中美晶兆豐8A購02,TW19Z7027053,2019/03/14,上櫃,,RWSCCA
上櫃認購(售)權證,702706,立端群益8C購01,TW19Z7027061,2019/03/14,上櫃,,RWSCCA
上櫃認購(售)權證,702734,VHQ群益8C購01,TW19Z7027343,2019/03/15,上櫃,,RWSCCA
上櫃認購(售)權證,702735,直得群益8A購01,TW19Z7027350,2019/03/15,上櫃,,RWSCCA
上櫃認購(售)權證,702738,中美晶元大8A購02,TW19Z7027384,2019/03/15,上櫃,,RWSCCA
上櫃認購(售)權證,702740,泰博元大8C購01,TW19Z7027400,2019/03/15,上櫃,,RWSCCA
上櫃認購(售)權證,702746,立端國泰8B購02,TW19Z7027467,2019/03/15,上櫃,,RWSCCA
上櫃認購(售)權證,702747,立端富邦8A購01,TW19Z7027475,2019/03/15,上櫃,,RWSCCA
上櫃認購(售)權證,702763,頎邦國泰8A購01,TW19Z7027632,2019/03/18,上櫃,,RWSCCA
上櫃認購(售)權證,702764,穩懋富邦8A購01,TW19Z7027640,2019/03/18,上櫃,,RWSCCA
上櫃認購(售)權證,702765,中美晶永昌8A購01,TW19Z7027657,2019/03/19,上櫃,,RWSCCE
上櫃認購(售)權證,702776,大江群益8C購01,TW19Z7027764,2019/03/19,上櫃,,RWSCCA
上櫃認購(售)權證,702777,信驊群益8C購01,TW19Z7027772,2019/03/19,上櫃,,RWSCCA
上櫃認購(售)權證,702779,緯軟群益8C購01,TW19Z7027798,2019/03/19,上櫃,,RWSCCA
上櫃認購(售)權證,702789,環球晶國泰8B購04,TW19Z7027897,2019/03/19,上櫃,,RWSCCA
上櫃認購(售)權證,702790,穩懋國泰8A購02,TW19Z7027905,2019/03/19,上櫃,,RWSCCA
上櫃認購(售)權證,702791,鈊象國泰8B購01,TW19Z7027913,2019/03/19,上櫃,,RWSCCA
上櫃認購(售)權證,702792,大江富邦8A購02,TW19Z7027921,2019/03/19,上櫃,,RWSCCA
上櫃認購(售)權證,702806,晟德凱基8A購01,TW19Z7028069,2019/03/20,上櫃,,RWSCCA
上櫃認購(售)權證,702807,鈊象兆豐8A購01,TW19Z7028077,2019/03/20,上櫃,,RWSCCA
上櫃認購(售)權證,702808,良維群益8C購01,TW19Z7028085,2019/03/20,上櫃,,RWSCCA
上櫃認購(售)權證,702810,頎邦群益8B購01,TW19Z7028101,2019/03/20,上櫃,,RWSCCA
上櫃認購(售)權證,702814,穩懋統一8A購02,TW19Z7028143,2019/03/20,上櫃,,RWSCCA
上櫃認購(售)權證,702818,神盾國泰8B購01,TW19Z7028184,2019/03/20,上櫃,,RWSCCA
上櫃認購(售)權證,702819,神盾國泰8B購02,TW19Z7028192,2019/03/20,上櫃,,RWSCCA
上櫃認購(售)權證,702820,神盾國泰8B購03,TW19Z7028200,2019/03/21,上櫃,,RWSCCA
上櫃認購(售)權證,702821,穩懋富邦8A購02,TW19Z7028218,2019/03/20,上櫃,,RWSCCA
上櫃認購(售)權證,702823,神盾永昌8A購01,TW19Z7028234,2019/03/21,上櫃,,RWSCCE
上櫃認購(售)權證,702827,VHQ元大8C購01,TW19Z7028275,2019/03/20,上櫃,,RWSCCA
上櫃認購(售)權證,702834,穩懋兆豐8A購01,TW19Z7028341,2019/03/21,上櫃,,RWSCCA
上櫃認購(售)權證,702835,由田元大8C購01,TW19Z7028358,2019/03/21,上櫃,,RWSCCA
上櫃認購(售)權證,702839,由田凱基8A購01,TW19Z7028390,2019/03/21,上櫃,,RWSCCA
上櫃認購(售)權證,702840,宣德凱基8A購02,TW19Z7028408,2019/03/21,上櫃,,RWSCCA
上櫃認購(售)權證,702844,璟德凱基8B購01,TW19Z7028440,2019/03/21,上櫃,,RWSCCA
上櫃認購(售)權證,702860,穩懋統一8B購01,TW19Z7028606,2019/03/22,上櫃,,RWSCCA
上櫃認購(售)權證,702866,茂達群益8C購01,TW19Z7028663,2019/03/22,上櫃,,RWSCCA
上櫃認購(售)權證,702867,高技群益8C購01,TW19Z7028671,2019/03/22,上櫃,,RWSCCA
上櫃認購(售)權證,702868,璟德群益8C購01,TW19Z7028689,2019/03/22,上櫃,,RWSCCA
上櫃認購(售)權證,702869,譜瑞群益8C購01,TW19Z7028697,2019/03/22,上櫃,,RWSCCA
上櫃認購(售)權證,702878,中美晶國泰8B購02,TW19Z7028788,2019/03/22,上櫃,,RWSCCA
上櫃認購(售)權證,702879,聯亞富邦8A購01,TW19Z7028796,2019/03/22,上櫃,,RWSCCA
上櫃認購(售)權證,702882,三貝德中信8B購01,TW19Z7028820,2019/03/25,上櫃,,RWSCCE
上櫃認購(售)權證,702890,光頡群益8C購01,TW19Z7028903,2019/03/25,上櫃,,RWSCCA
上櫃認購(售)權證,702891,穩懋群益8A購01,TW19Z7028911,2019/03/25,上櫃,,RWSCCA
上櫃認購(售)權證,702894,信昌電元大8B購01,TW19Z7028945,2019/03/25,上櫃,,RWSCCA
上櫃認購(售)權證,702901,大江國泰8A購02,TW19Z7029018,2019/03/25,上櫃,,RWSCCA
上櫃認購(售)權證,702902,旺矽國泰8A購01,TW19Z7029026,2019/03/25,上櫃,,RWSCCA
上櫃認購(售)權證,702903,聯亞國泰8A購01,TW19Z7029034,2019/03/25,上櫃,,RWSCCA
上櫃認購(售)權證,702905,頎邦富邦8B購02,TW19Z7029059,2019/03/25,上櫃,,RWSCCA
上櫃認購(售)權證,702907,精測中信8A購01,TW19Z7029075,2019/03/26,上櫃,,RWSCCE
上櫃認購(售)權證,702913,中美晶群益8C購03,TW19Z7029133,2019/03/26,上櫃,,RWSCCA
上櫃認購(售)權證,702914,鈊象群益8C購01,TW19Z7029141,2019/03/26,上櫃,,RWSCCA
上櫃認購(售)權證,702920,三貝德元富8B購01,TW19Z7029208,2019/03/26,上櫃,,RWSCCA
上櫃認購(售)權證,702921,三貝德元富8B購02,TW19Z7029216,2019/03/26,上櫃,,RWSCCA
上櫃認購(售)權證,702922,由田元富8A購02,TW19Z7029224,2019/03/26,上櫃,,RWSCCA
上櫃認購(售)權證,702930,中美晶國泰8B購03,TW19Z7029307,2019/03/26,上櫃,,RWSCCA
上櫃認購(售)權證,702931,台燿富邦8A購01,TW19Z7029315,2019/03/26,上櫃,,RWSCCA
上櫃認購(售)權證,702955,穩懋國泰8A購03,TW19Z7029554,2019/03/27,上櫃,,RWSCCA
上櫃認購(售)權證,702967,先豐群益8C購01,TW19Z7029679,2019/03/28,上櫃,,RWSCCA
上櫃認購(售)權證,702968,金可群益93購01,TW19Z7029687,2019/03/28,上櫃,,RWSCCA
上櫃認購(售)權證,702969,保瑞群益8B購01,TW19Z7029695,2019/03/28,上櫃,,RWSCCA
上櫃認購(售)權證,702970,泰博群益8C購02,TW19Z7029703,2019/03/28,上櫃,,RWSCCA
上櫃認購(售)權證,702971,高技群益8C購02,TW19Z7029711,2019/03/28,上櫃,,RWSCCA
上櫃認購(售)權證,702972,富喬群益93購01,TW19Z7029729,2019/03/28,上櫃,,RWSCCA
上櫃認購(售)權證,702973,閎康群益8C購01,TW19Z7029737,2019/03/28,上櫃,,RWSCCA
上櫃認購(售)權證,702974,穩懋群益8C購02,TW19Z7029745,2019/03/28,上櫃,,RWSCCA
上櫃認購(售)權證,702983,原相台新8A購01,TW19Z7029836,2019/03/28,上櫃,,RWSCCE
上櫃認購(售)權證,702985,世界國泰8A購01,TW19Z7029851,2019/03/28,上櫃,,RWSCCA
上櫃認購(售)權證,702986,台半國泰8A購01,TW19Z7029869,2019/03/28,上櫃,,RWSCCA
上櫃認購(售)權證,702995,群聯統一8B購01,TW19Z7029950,2019/03/29,上櫃,,RWSCCA
上櫃認購(售)權證,702997,群聯中信8A購01,TW19Z7029976,2019/03/29,上櫃,,RWSCCE
上櫃認購(售)權證,703005,中光電群益8C購01,TW19Z7030057,2019/03/29,上櫃,,RWSCCA
上櫃認購(售)權證,703006,合晶群益8B購01,TW19Z7030065,2019/03/29,上櫃,,RWSCCA
上櫃認購(售)權證,703009,牧德群益8B購01,TW19Z7030099,2019/03/29,上櫃,,RWSCCA
上櫃認購(售)權證,703010,牧德群益8C購02,TW19Z7030107,2019/03/29,上櫃,,RWSCCA
上櫃認購(售)權證,703011,金居群益8A購01,TW19Z7030115,2019/03/29,上櫃,,RWSCCA
上櫃認購(售)權證,703015,由田國泰8B購01,TW19Z7030156,2019/03/29,上櫃,,RWSCCA
上櫃認購(售)權證,703017,信昌電凱基8A購02,TW19Z7030172,2019/04/01,上櫃,,RWSCCA
上櫃認購(售)權證,703025,信昌電元大8A購02,TW19Z7030255,2019/04/01,上櫃,,RWSCCA
上櫃認購(售)權證,703038,大江國泰8C購01,TW19Z7030388,2019/04/01,上櫃,,RWSCCA
上櫃認購(售)權證,703039,良維國泰8C購01,TW19Z7030396,2019/04/01,上櫃,,RWSCCA
上櫃認購(售)權證,703040,牧德國泰8C購01,TW19Z7030404,2019/04/01,上櫃,,RWSCCA
上櫃認購(售)權證,703041,鈊象國泰8C購01,TW19Z7030412,2019/04/01,上櫃,,RWSCCA
上櫃認購(售)權證,703042,金居富邦8C購01,TW19Z7030420,2019/04/01,上櫃,,RWSCCA
上櫃認購(售)權證,703043,信昌電富邦8C購01,TW19Z7030438,2019/04/01,上櫃,,RWSCCA
上櫃認購(售)權證,703044,泰博兆豐8B購01,TW19Z7030446,2019/04/03,上櫃,,RWSCCA
上櫃認購(售)權證,703045,直得群益8C購01,TW19Z7030453,2019/04/01,上櫃,,RWSCCA
上櫃認購(售)權證,703046,信昌電群益8C購01,TW19Z7030461,2019/04/01,上櫃,,RWSCCA
上櫃認購(售)權證,703047,精測群益8C購01,TW19Z7030479,2019/04/01,上櫃,,RWSCCA
上櫃認購(售)權證,703048,晟德群益8A購01,TW19Z7030487,2019/04/01,上櫃,,RWSCCA
上櫃認購(售)權證,703049,鈊象群益8C購02,TW19Z7030495,2019/04/01,上櫃,,RWSCCA
上櫃認購(售)權證,703052,中光電群益8C購02,TW19Z7030529,2019/04/02,上櫃,,RWSCCA
上櫃認購(售)權證,703053,伍豐群益8C購01,TW19Z7030537,2019/04/02,上櫃,,RWSCCA
上櫃認購(售)權證,703054,健喬群益8C購01,TW19Z7030545,2019/04/02,上櫃,,RWSCCA
上櫃認購(售)權證,703055,新普群益91購01,TW19Z7030552,2019/04/02,上櫃,,RWSCCA
上櫃認購(售)權證,703060,大國鋼元大8C購01,TW19Z7030602,2019/04/02,上櫃,,RWSCCA
上櫃認購(售)權證,703062,由田元大8C購02,TW19Z7030628,2019/04/02,上櫃,,RWSCCA
上櫃認購(售)權證,703072,宜鼎國泰8B購01,TW19Z7030727,2019/04/02,上櫃,,RWSCCA
上櫃認購(售)權證,703074,VHQ中信8C購01,TW19Z7030743,2019/04/03,上櫃,,RWSCCE
上櫃認購(售)權證,703088,大國鋼群益8C購01,TW19Z7030883,2019/04/03,上櫃,,RWSCCA
上櫃認購(售)權證,703089,保瑞群益8C購01,TW19Z7030891,2019/04/03,上櫃,,RWSCCA
上櫃認購(售)權證,703090,群聯群益8C購01,TW19Z7030909,2019/04/03,上櫃,,RWSCCA
上櫃認購(售)權證,703091,精華群益8B購01,TW19Z7030917,2019/04/03,上櫃,,RWSCCA
上櫃認購(售)權證,703092,環球晶群益8C購01,TW19Z7030925,2019/04/03,上櫃,,RWSCCA
上櫃認購(售)權證,703093,晟德群益91購01,TW19Z7030933,2019/04/03,上櫃,,RWSCCA
上櫃認購(售)權證,703105,三貝德國泰92購01,TW19Z7031055,2019/04/03,上櫃,,RWSCCA
上櫃認購(售)權證,703106,新普國泰8B購01,TW19Z7031063,2019/04/03,上櫃,,RWSCCA
上櫃認購(售)權證,703107,精測國泰8C購01,TW19Z7031071,2019/04/03,上櫃,,RWSCCA
上櫃認購(售)權證,703108,緯軟國泰92購01,TW19Z7031089,2019/04/03,上櫃,,RWSCCA
上櫃認購(售)權證,703109,頎邦國泰8B購01,TW19Z7031097,2019/04/03,上櫃,,RWSCCA
上櫃認購(售)權證,703123,神盾凱基8C購01,TW19Z7031238,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703124,神盾凱基8C購02,TW19Z7031246,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703127,緯軟凱基8B購01,TW19Z7031279,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703153,合晶富邦8B購01,TW19Z7031535,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703154,良維富邦8B購01,TW19Z7031543,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703157,環球晶永昌8C購02,TW19Z7031576,2019/04/09,上櫃,,RWSCCE
上櫃認購(售)權證,703174,緯軟元大8C購01,TW19Z7031741,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703188,上詮群益8C購01,TW19Z7031881,2019/04/09,上櫃,,RWSCCA
上櫃認購(售)權證,703189,凡甲群益8C購01,TW19Z7031899,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703190,千附群益8C購01,TW19Z7031907,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703191,大中群益8C購01,TW19Z7031915,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703192,大江群益8C購03,TW19Z7031923,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703193,太醫群益8C購01,TW19Z7031931,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703194,禾昌群益8C購01,TW19Z7031949,2019/04/09,上櫃,,RWSCCA
上櫃認購(售)權證,703195,兆利群益8C購01,TW19Z7031956,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703196,江興鍛群益8C購01,TW19Z7031964,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703197,艾訊群益8C購01,TW19Z7031972,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703198,西柏群益8C購01,TW19Z7031980,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703199,岳豐群益8C購01,TW19Z7031998,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703200,明安群益8C購01,TW19Z7032004,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703201,朋程群益8C購01,TW19Z7032012,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703202,保瑞群益8C購02,TW19Z7032020,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703203,是方群益8C購01,TW19Z7032038,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703204,益安群益8C購01,TW19Z7032046,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703205,崇越電群益8C購01,TW19Z7032053,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703206,彩富群益8C購01,TW19Z7032061,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703207,榮剛群益8C購01,TW19Z7032079,2019/04/08,上櫃,,RWSCCA
上櫃認購(售)權證,703208,精測群益8C購02,TW19Z7032087,2019/04/08,上櫃,,RWSCCA
