Attributes,Adj Close,Close,High,Low,Open,Volume
Symbols,4167.TWO,4167.TWO,4167.TWO,4167.TWO,4167.TWO,4167.TWO
Date,,,,,,
2012-12-21,26.59480094909668,26.59480094909668,34.22119903564453,24.443700790405273,26.59480094909668,0.0
2012-12-24,26.399200439453125,26.399200439453125,26.888099670410156,26.008100509643555,26.399200439453125,0.0
2012-12-25,26.008100509643555,26.008100509643555,26.399200439453125,25.91029930114746,26.008100509643555,0.0
2012-12-26,25.91029930114746,25.91029930114746,26.584999084472656,25.421499252319336,25.91029930114746,0.0
2012-12-27,26.203699111938477,26.203699111938477,26.584999084472656,25.421499252319336,26.203699111938477,0.0
2012-12-28,26.30139923095703,26.30139923095703,26.584999084472656,25.812599182128906,26.30139923095703,0.0
2013-01-02,26.30139923095703,26.30139923095703,26.59480094909668,26.203699111938477,26.30139923095703,0.0
2013-01-03,26.399200439453125,26.399200439453125,26.496999740600586,26.30139923095703,26.399200439453125,0.0
2013-01-04,26.105899810791016,26.105899810791016,26.399200439453125,26.105899810791016,26.105899810791016,0.0
2013-01-07,26.203699111938477,26.203699111938477,26.399200439453125,25.91029930114746,26.203699111938477,0.0
2013-01-08,26.2721004486084,26.2721004486084,26.29170036315918,26.154800415039062,26.2721004486084,0.0
2013-01-09,26.105899810791016,26.105899810791016,26.340499877929688,25.568099975585938,26.105899810791016,0.0
2013-01-10,25.9689998626709,25.9689998626709,26.154800415039062,25.714799880981445,25.9689998626709,0.0
2013-01-11,25.617000579833984,25.617000579833984,25.998300552368164,25.421499252319336,25.617000579833984,0.0
2013-01-14,24.639299392700195,24.639299392700195,25.714799880981445,24.443700790405273,24.639299392700195,0.0
2013-01-15,26.008100509643555,26.008100509643555,26.399200439453125,24.443700790405273,26.008100509643555,0.0
2013-01-16,25.626800537109375,25.626800537109375,25.812599182128906,25.51919937133789,25.626800537109375,0.0
2013-01-17,25.225900650024414,25.225900650024414,25.617000579833984,25.177000045776367,25.225900650024414,0.0
2013-01-18,25.12809944152832,25.12809944152832,25.421499252319336,25.030399322509766,25.12809944152832,0.0
2013-01-21,25.323699951171875,25.323699951171875,25.421499252319336,25.225900650024414,25.323699951171875,0.0
