Attributes,High,Low,Open,Close,Volume,Adj Close
Symbols,0050.TW,0050.TW,0050.TW,0050.TW,0050.TW,0050.TW
Date,,,,,,
2010-01-04,56.650001525878906,56.04999923706055,56.45000076293945,56.5,20069.0,46.87609100341797
2010-01-05,56.900001525878906,56.150001525878906,56.79999923706055,56.5,16430.0,46.87609100341797
2010-01-06,57.75,56.5,56.5,57.54999923706055,18953.0,47.74723434448242
2010-01-07,58.150001525878906,57.29999923706055,57.599998474121094,57.400001525878906,14101.0,47.62279510498047
2010-01-08,57.75,57.04999923706055,57.29999923706055,57.75,11324.0,47.913169860839844
2010-01-11,58.04999923706055,57.099998474121094,57.099998474121094,57.900001525878906,11555.0,48.037620544433594
2010-01-12,57.849998474121094,57.25,57.54999923706055,57.599998474121094,7296.0,47.788719177246094
2010-01-13,57.150001525878906,56.70000076293945,57.04999923706055,56.75,16666.0,47.0835075378418
2010-01-14,57.599998474121094,56.79999923706055,56.79999923706055,57.45000076293945,9959.0,47.664276123046875
2010-01-15,57.95000076293945,57.349998474121094,57.349998474121094,57.79999923706055,8404.0,47.95465850830078
2010-01-18,57.70000076293945,57.29999923706055,57.45000076293945,57.5,5015.0,47.70574951171875
2010-01-19,57.70000076293945,56.5,57.5,56.75,6718.0,47.0835075378418
2010-01-20,56.95000076293945,56.099998474121094,56.79999923706055,56.400001525878906,23380.0,46.793128967285156
2010-01-21,56.400001525878906,55.75,56.150001525878906,55.95000076293945,13834.0,46.419776916503906
2010-01-22,55.20000076293945,54.349998474121094,55.20000076293945,54.400001525878906,29399.0,45.1337890625
2010-01-25,54.45000076293945,53.79999923706055,54.20000076293945,54.20000076293945,12826000.0,44.967857360839844
2010-01-26,54.54999923706055,52.75,54.150001525878906,52.95000076293945,26370.0,43.93077850341797
2010-01-27,53.29999923706055,52.70000076293945,52.95000076293945,52.900001525878906,14839.0,43.88928985595703
2010-01-28,54.20000076293945,53.099998474121094,53.099998474121094,54.04999923706055,12575.0,44.843406677246094
2010-01-29,53.25,52.20000076293945,52.95000076293945,53.0,13772.0,43.972259521484375
2010-02-01,53.20000076293945,51.95000076293945,53.150001525878906,52.400001525878906,19597.0,43.47446823120117
2010-02-02,52.95000076293945,51.599998474121094,52.95000076293945,51.849998474121094,11972.0,43.01814651489258
2010-02-03,52.79999923706055,52.04999923706055,52.099998474121094,52.75,13553.0,43.76485061645508
2010-02-04,52.849998474121094,52.349998474121094,52.75,52.54999923706055,5937.0,43.598915100097656
2010-02-05,51.29999923706055,50.5,51.25,50.75,24170.0,42.10551452636719
2010-02-08,51.20000076293945,50.70000076293945,51.04999923706055,50.849998474121094,18144.0,42.188480377197266
2010-02-09,51.650001525878906,50.75,50.849998474121094,51.54999923706055,11263.0,42.769248962402344
2010-02-10,52.25,51.70000076293945,51.95000076293945,52.099998474121094,11219.0,43.225563049316406
2010-02-22,53.150001525878906,52.599998474121094,53.04999923706055,52.599998474121094,11187.0,43.6403923034668
2010-02-23,52.75,52.20000076293945,52.599998474121094,52.599998474121094,9571.0,43.6403923034668
2010-02-24,52.54999923706055,52.150001525878906,52.150001525878906,52.25,11026.0,43.35000991821289
2010-02-25,52.29999923706055,51.349998474121094,52.25,51.650001525878906,20361.0,42.852210998535156
2010-02-26,51.75,51.20000076293945,51.650001525878906,51.54999923706055,9375.0,42.769248962402344
2010-03-01,52.95000076293945,51.5,51.5,52.79999923706055,13623.0,43.80632781982422
2010-03-02,53.099998474121094,52.54999923706055,52.75,52.650001525878906,9987.0,43.68187713623047
2010-03-03,53.099998474121094,52.5,52.70000076293945,52.650001525878906,8747.0,43.68187713623047
2010-03-04,52.900001525878906,51.79999923706055,52.75,52.20000076293945,8138.0,43.308528900146484
2010-03-05,53.20000076293945,52.5,52.849998474121094,52.95000076293945,13596.0,43.93077850341797
2010-03-08,53.650001525878906,53.25,53.29999923706055,53.650001525878906,16956.0,44.51154708862305
2010-03-09,53.79999923706055,53.54999923706055,53.70000076293945,53.79999923706055,7760.0,44.63599395751953
2010-03-10,53.95000076293945,53.45000076293945,53.849998474121094,53.79999923706055,6829.0,44.63599395751953
2010-03-11,54.0,53.5,54.0,53.650001525878906,6651.0,44.51154708862305
2010-03-12,53.70000076293945,53.400001525878906,53.70000076293945,53.599998474121094,12600.0,44.470054626464844
2010-03-15,53.54999923706055,52.70000076293945,53.5,52.849998474121094,10325.0,43.84781265258789
2010-03-16,53.099998474121094,52.75,52.79999923706055,53.099998474121094,13191.0,44.05522537231445
2010-03-17,54.150001525878906,53.400001525878906,53.45000076293945,54.150001525878906,14721.0,44.92637634277344
2010-03-18,54.54999923706055,54.04999923706055,54.25,54.400001525878906,8570.0,45.1337890625
2010-03-19,54.45000076293945,54.0,54.45000076293945,54.25,5388.0,45.009342193603516
2010-03-22,54.0,53.25,54.0,53.70000076293945,7349.0,44.55302429199219
2010-03-23,53.79999923706055,53.25,53.70000076293945,53.349998474121094,8057.0,44.26264572143555
2010-03-24,53.75,53.45000076293945,53.5,53.5,19132.0,44.387088775634766
2010-03-25,53.70000076293945,52.900001525878906,53.349998474121094,53.5,14528.0,44.387088775634766
2010-03-26,54.150001525878906,52.900001525878906,53.25,54.0,11506.0,44.80192565917969
2010-03-29,54.54999923706055,54.150001525878906,54.150001525878906,54.5,16231.0,45.21675491333008
2010-03-30,54.54999923706055,54.349998474121094,54.5,54.45000076293945,7586.0,45.17527389526367
2010-03-31,54.45000076293945,54.20000076293945,54.349998474121094,54.25,10898.0,45.009342193603516
2010-04-01,54.900001525878906,54.25,54.25,54.75,12506.0,45.42417526245117
2010-04-02,54.900001525878906,54.650001525878906,54.75,54.75,5632.0,45.42417526245117
2010-04-06,55.54999923706055,54.900001525878906,54.900001525878906,55.29999923706055,15824.0,45.8804931640625
2010-04-07,55.5,55.29999923706055,55.349998474121094,55.400001525878906,6572.0,45.963462829589844
2010-04-08,55.5,54.849998474121094,55.400001525878906,55.04999923706055,8999.0,45.67308044433594
2010-04-09,55.20000076293945,54.79999923706055,55.0,55.20000076293945,6165.0,45.79752731323242
2010-04-12,55.54999923706055,55.20000076293945,55.45000076293945,55.45000076293945,8762.0,46.00494384765625
2010-04-13,55.20000076293945,54.599998474121094,55.20000076293945,54.79999923706055,11529.0,45.46565628051758
2010-04-14,55.20000076293945,54.79999923706055,55.0,55.20000076293945,8271.0,45.79752731323242
2010-04-15,55.79999923706055,55.349998474121094,55.349998474121094,55.54999923706055,12410.0,46.08790969848633
2010-04-16,55.5,54.900001525878906,55.5,55.20000076293945,11158.0,45.79752731323242
2010-04-19,54.650001525878906,53.650001525878906,54.650001525878906,53.650001525878906,13974.0,44.51154708862305
2010-04-20,54.099998474121094,53.75,53.900001525878906,53.849998474121094,6745.0,44.67747497558594
2010-04-21,54.599998474121094,54.150001525878906,54.150001525878906,54.54999923706055,7283.0,45.258243560791016
2010-04-22,54.5,53.900001525878906,54.20000076293945,54.45000076293945,8140.0,45.17527389526367
2010-04-23,54.75,54.45000076293945,54.45000076293945,54.75,8915.0,45.42417526245117
2010-04-26,55.900001525878906,55.25,55.25,55.900001525878906,11138.0,46.37828826904297
2010-04-27,55.95000076293945,55.599998474121094,55.900001525878906,55.849998474121094,5507.0,46.33680725097656
2010-04-28,55.349998474121094,54.54999923706055,54.75,55.25,7413.0,45.839012145996094
2010-04-29,55.29999923706055,54.849998474121094,55.25,55.0,5081.0,45.631595611572266
2010-04-30,55.70000076293945,54.70000076293945,55.400001525878906,54.79999923706055,5312.0,45.46565628051758
2010-05-03,54.849998474121094,54.25,54.5,54.45000076293945,5869.0,45.17527389526367
2010-05-04,54.79999923706055,54.20000076293945,54.75,54.5,10129.0,45.21675491333008
2010-05-05,53.45000076293945,52.849998474121094,53.400001525878906,53.0,20050.0,43.972259521484375
2010-05-06,52.95000076293945,51.79999923706055,52.95000076293945,51.95000076293945,30641.0,43.10111618041992
2010-05-07,52.0,51.04999923706055,51.29999923706055,51.95000076293945,27972.0,43.10111618041992
2010-05-10,52.5,51.849998474121094,52.150001525878906,52.400001525878906,11104.0,43.47446823120117
2010-05-11,52.79999923706055,52.04999923706055,52.599998474121094,52.20000076293945,9230.0,43.308528900146484
2010-05-12,52.5,51.95000076293945,52.099998474121094,52.099998474121094,7844.0,43.225563049316406
2010-05-13,53.400001525878906,52.599998474121094,52.650001525878906,53.25,8109.0,44.17967987060547
2010-05-14,53.20000076293945,52.900001525878906,53.04999923706055,53.099998474121094,12839.0,44.05522537231445
2010-05-17,52.599998474121094,51.70000076293945,52.599998474121094,51.900001525878906,12071.0,43.059627532958984
2010-05-18,52.20000076293945,51.79999923706055,52.099998474121094,52.0,5765.0,43.142601013183594
2010-05-19,51.54999923706055,50.95000076293945,51.5,51.45000076293945,15958.0,42.686275482177734
2010-05-20,51.45000076293945,50.75,51.45000076293945,50.79999923706055,13803.0,42.14699172973633
2010-05-21,50.0,49.29999923706055,50.0,49.75,29906.0,41.275848388671875
2010-05-24,50.54999923706055,49.900001525878906,49.900001525878906,50.45000076293945,6273.0,41.85661315917969
2010-05-25,50.0,48.650001525878906,50.0,49.119998931884766,22751.0,40.75315475463867
2010-05-26,49.79999923706055,49.0,49.7400016784668,49.31999969482422,14705.0,40.91909408569336
2010-05-27,49.65999984741211,48.75,49.31999969482422,49.65999984741211,15816.0,41.20117950439453
2010-05-28,50.29999923706055,49.7599983215332,50.099998474121094,49.869998931884766,9392.0,41.37541198730469
2010-05-31,50.150001525878906,49.720001220703125,50.0,50.099998474121094,4467.0,41.566226959228516
2010-06-01,50.20000076293945,49.599998474121094,50.0,49.83000183105469,5303.0,41.34222412109375
2010-06-02,49.83000183105469,48.79999923706055,49.52000045776367,49.04999923706055,8504.0,40.69508361816406
2010-06-03,50.20000076293945,49.75,49.79999923706055,50.20000076293945,5422.0,41.64919662475586
2010-06-04,50.20000076293945,49.939998626708984,50.20000076293945,50.04999923706055,3331.0,41.524749755859375
2010-06-07,48.849998474121094,48.29999923706055,48.849998474121094,48.7400016784668,15827.0,40.43788146972656
2010-06-08,48.70000076293945,48.310001373291016,48.70000076293945,48.560001373291016,6775.0,40.28854751586914
2010-06-09,48.650001525878906,47.95000076293945,48.5,48.18000030517578,7570.0,39.973270416259766
2010-06-10,48.88999938964844,48.18000030517578,48.18000030517578,48.849998474121094,5675.0,40.529151916503906
2010-06-11,49.7599983215332,49.459999084472656,49.689998626708984,49.619998931884766,5717.0,41.167991638183594
2010-06-14,50.400001525878906,50.04999923706055,50.20000076293945,50.349998474121094,5832.0,41.773643493652344
2010-06-15,51.099998474121094,50.150001525878906,50.349998474121094,50.70000076293945,7649.0,42.064029693603516
2010-06-17,51.25,50.849998474121094,51.099998474121094,51.04999923706055,5959.0,42.35441589355469
2010-06-18,51.150001525878906,50.650001525878906,51.04999923706055,50.900001525878906,3023.0,42.2299690246582
2010-06-21,52.0,51.349998474121094,51.5,52.0,15750.0,43.142601013183594
2010-06-22,51.900001525878906,51.650001525878906,51.900001525878906,51.70000076293945,5244.0,42.89369583129883
2010-06-23,51.5,51.04999923706055,51.349998474121094,51.150001525878906,7652.0,42.43738555908203
