Attributes,High,Low,Open,Close,Volume,Adj Close
Symbols,2228.TW,2228.TW,2228.TW,2228.TW,2228.TW,2228.TW
Date,,,,,,
2013-03-12,60.943199157714844,59.558799743652344,60.25600051879883,60.25600051879883,34139674.0,48.68788528442383
2013-03-14,60.644500732421875,60.644500732421875,60.644500732421875,60.644500732421875,2108503.0,49.001808166503906
2013-03-15,60.644500732421875,60.644500732421875,60.644500732421875,60.644500732421875,199806.0,49.001808166503906
2013-03-18,59.757999420166016,59.260101318359375,59.757999420166016,59.757999420166016,7028343.0,48.285499572753906
2013-03-19,59.757999420166016,59.757999420166016,59.757999420166016,59.757999420166016,0.0,48.285499572753906
2013-03-20,59.757999420166016,59.757999420166016,59.757999420166016,59.757999420166016,0.0,48.285499572753906
2013-03-21,59.757999420166016,59.757999420166016,59.757999420166016,59.757999420166016,0.0,48.285499572753906
2013-03-22,57.72629928588867,57.72629928588867,57.72629928588867,57.72629928588867,3012147.0,46.64384841918945
2013-03-25,57.72629928588867,57.72629928588867,57.72629928588867,57.72629928588867,0.0,46.64384841918945
2013-03-26,57.776100158691406,57.776100158691406,57.776100158691406,57.776100158691406,1004049.0,46.6840934753418
2013-03-27,59.260101318359375,58.76210021972656,59.0609016418457,59.0609016418457,12048588.0,47.722232818603516
2013-03-28,59.0609016418457,59.0609016418457,59.0609016418457,59.0609016418457,0.0,47.722232818603516
2013-03-29,59.0609016418457,58.76210021972656,58.76210021972656,58.76210021972656,10040490.0,47.48079299926758
2013-04-01,58.76210021972656,58.76210021972656,58.76210021972656,58.76210021972656,15061.0,47.48079299926758
2013-04-02,58.76210021972656,58.26409912109375,58.48320007324219,58.48320007324219,6024294.0,47.255435943603516
2013-04-03,58.48320007324219,58.48320007324219,58.48320007324219,58.48320007324219,0.0,47.255435943603516
2013-04-08,58.48320007324219,58.48320007324219,58.48320007324219,58.48320007324219,0.0,47.255435943603516
2013-04-09,59.0609016418457,58.26409912109375,58.56290054321289,58.56290054321289,39157911.0,47.3198356628418
2013-04-10,59.35960006713867,57.7661018371582,59.35960006713867,59.35960006713867,38153862.0,47.963584899902344
2013-04-11,60.15639877319336,58.76210021972656,58.76210021972656,58.76210021972656,101408949.0,47.48079299926758
2013-04-12,58.76210021972656,57.248199462890625,57.248199462890625,57.248199462890625,6025298.0,46.25753402709961
2013-04-15,58.76210021972656,58.76210021972656,58.76210021972656,58.76210021972656,1004049.0,47.48079299926758
2013-04-16,58.76210021972656,58.76210021972656,58.76210021972656,58.76210021972656,0.0,47.48079299926758
2013-04-17,58.76210021972656,58.76210021972656,58.76210021972656,58.76210021972656,0.0,47.48079299926758
2013-04-18,58.76210021972656,57.7661018371582,57.7661018371582,57.7661018371582,2008098.0,46.67600631713867
2013-04-19,57.7661018371582,57.7661018371582,57.7661018371582,57.7661018371582,0.0,46.67600631713867
2013-04-22,57.7661018371582,57.7661018371582,57.7661018371582,57.7661018371582,0.0,46.67600631713867
2013-04-23,57.7661018371582,57.7661018371582,57.7661018371582,57.7661018371582,0.0,46.67600631713867
2013-04-24,57.7661018371582,57.278099060058594,57.7661018371582,57.7661018371582,6024294.0,46.67600631713867
2013-04-25,57.7661018371582,57.7661018371582,57.7661018371582,57.7661018371582,0.0,46.67600631713867
2013-04-26,58.76210021972656,57.278099060058594,57.7661018371582,57.7661018371582,9036441.0,46.67600631713867
2013-04-29,58.76210021972656,58.313899993896484,58.76210021972656,58.76210021972656,5020245.0,47.48079299926758
2013-04-30,58.76210021972656,57.7661018371582,58.26409912109375,58.26409912109375,6024294.0,47.07840347290039
2013-05-02,58.26409912109375,58.26409912109375,58.26409912109375,58.26409912109375,0.0,47.07840347290039
2013-05-03,57.965301513671875,57.7661018371582,57.7661018371582,57.7661018371582,6024294.0,46.67600631713867
2013-05-06,58.26409912109375,58.26409912109375,58.26409912109375,58.26409912109375,3012147.0,47.07840347290039
2013-05-07,58.26409912109375,58.26409912109375,58.26409912109375,58.26409912109375,0.0,47.07840347290039
2013-05-08,58.26409912109375,58.26409912109375,58.26409912109375,58.26409912109375,0.0,47.07840347290039
2013-05-09,58.76210021972656,58.76210021972656,58.76210021972656,58.76210021972656,10040490.0,47.48079299926758
2013-05-10,59.95719909667969,58.76210021972656,59.757999420166016,59.757999420166016,74299626.0,48.285499572753906
2013-05-13,59.28990173339844,58.76210021972656,58.76210021972656,58.76210021972656,2861540.0,47.48079299926758
2013-05-14,59.260101318359375,58.76210021972656,58.861698150634766,58.861698150634766,14056686.0,47.56127166748047
2013-05-15,59.45930099487305,58.861698150634766,59.260101318359375,59.260101318359375,8032392.0,47.8831901550293
2013-05-16,59.72819900512695,59.260101318359375,59.260101318359375,59.260101318359375,22089078.0,47.8831901550293
2013-05-17,59.70819854736328,59.70819854736328,59.70819854736328,59.70819854736328,3012147.0,48.24525833129883
